2.0,0.8365,0.7674000000000001,0.7749,1.0878,0.7666,0.8184000000000001,0.8148000000000002,1.2698
4.0,1.8667000000000002,1.6662000000000003,1.6404,2.9967999999999995,1.6392,1.7238000000000002,1.6713999999999998,2.4956
6.0,2.7465,2.5014,2.5851,4.546899999999999,2.5124,2.6033,2.5155000000000003,3.5938000000000003
8.0,3.6851,3.465,3.4401,6.0831,3.5171,3.4828999999999994,3.5808,4.5785
10.0,4.8728,4.3354,4.7462,7.6512,4.536099999999999,4.6378,4.7009,5.4862
12.0,6.0145,5.284800000000001,5.9998000000000005,9.266,5.8165,5.609399999999999,5.7775,6.5847
14.0,7.6533000000000015,6.685400000000001,7.038500000000001,10.5419,7.5394000000000005,7.5259,6.9144000000000005,7.6054
16.0,9.041900000000002,7.294599999999998,8.109,12.1303,8.9175,8.2914,8.118599999999999,8.240799999999998
